"Title","URL"
"Star Wars: The Clone Wars (2008)","https://letterboxd.com/film/star-wars-the-clone-wars/"
"Ammonite (2020)","https://letterboxd.com/film/ammonite/"
"Haunted Mansion (2023)","https://letterboxd.com/film/haunted-mansion-2023/"
"#Alive (2020)","https://letterboxd.com/film/alive-2020/"
"Shakespeare in Love (1998)","https://letterboxd.com/film/shakespeare-in-love/"
"The Hitchhiker's Guide to the Galaxy (2005)","https://letterboxd.com/film/the-hitchhikers-guide-to-the-galaxy-2005/"
"Days of Being Wild (1990)","https://letterboxd.com/film/ah-fei-jing-juen/"
"Billy Madison (1995)","https://letterboxd.com/film/billy-madison/"
"Black Mirror: Nosedive (2016)","https://letterboxd.com/film/black-mirror-nosedive/"
"Masculin Féminin (1966)","https://letterboxd.com/film/masculin-feminin/"
"Cries and Whispers (1972)","https://letterboxd.com/film/cries-and-whispers/"
"Paper Towns (2015)","https://letterboxd.com/film/paper-towns/"
"The Green Ray (1986)","https://letterboxd.com/film/the-green-ray/"
"Water Lilies (2007)","https://letterboxd.com/film/water-lilies/"
"The Conformist (1970)","https://letterboxd.com/film/the-conformist/"
"Freaks (1932)","https://letterboxd.com/film/freaks/"
"Black Mirror: Hotel Reverie (2025)","https://letterboxd.com/film/black-mirror-hotel-reverie/"
"Belle (2021)","https://letterboxd.com/film/belle-2021/"
"Romy and Michele's High School Reunion (1997)","https://letterboxd.com/film/romy-and-micheles-high-school-reunion/"
"Bad Education (2004)","https://letterboxd.com/film/bad-education/"
"Fear (1996)","https://letterboxd.com/film/fear-1996/"
"From Russia with Love (1963)","https://letterboxd.com/film/from-russia-with-love/"
"Tootsie (1982)","https://letterboxd.com/film/tootsie/"
"The Fundamentals of Caring (2016)","https://letterboxd.com/film/the-fundamentals-of-caring/"
"Spiderhead (2022)","https://letterboxd.com/film/spiderhead/"
"A Taxi Driver (2017)","https://letterboxd.com/film/a-taxi-driver/"
"The Predator (2018)","https://letterboxd.com/film/the-predator/"
"EO (2022)","https://letterboxd.com/film/eo/"
"The Book of Eli (2010)","https://letterboxd.com/film/the-book-of-eli/"
"The Devils (1971)","https://letterboxd.com/film/the-devils/"
"Mikey and Nicky (1976)","https://letterboxd.com/film/mikey-and-nicky/"
"Deep Water (2022)","https://letterboxd.com/film/deep-water-2022/"
"Euphoria: F*ck Anyone Who’s Not a Sea Blob (2021)","https://letterboxd.com/film/euphoria-fck-anyone-whos-not-a-sea-blob/"
"Tomboy (2011)","https://letterboxd.com/film/tomboy-2011/"
"Bros (2022)","https://letterboxd.com/film/bros/"
"October Sky (1999)","https://letterboxd.com/film/october-sky/"
"Withnail & I (1987)","https://letterboxd.com/film/withnail-i/"
"Man on the Moon (1999)","https://letterboxd.com/film/man-on-the-moon/"
"The Face of Another (1966)","https://letterboxd.com/film/the-face-of-another/"
"The Italian Job (2003)","https://letterboxd.com/film/the-italian-job-2003/"
"Better Days (2019)","https://letterboxd.com/film/better-days-2019/"
"Peter Pan (2003)","https://letterboxd.com/film/peter-pan-2003/"
"Funny Face (1957)","https://letterboxd.com/film/funny-face/"
"Eden Lake (2008)","https://letterboxd.com/film/eden-lake/"
"Opening Night (1977)","https://letterboxd.com/film/opening-night/"
"The Mummy (2017)","https://letterboxd.com/film/the-mummy-2017/"
"A Fish Called Wanda (1988)","https://letterboxd.com/film/a-fish-called-wanda/"
"How to Blow Up a Pipeline (2022)","https://letterboxd.com/film/how-to-blow-up-a-pipeline/"
"Highest 2 Lowest (2025)","https://letterboxd.com/film/highest-2-lowest/"
"Repo Man (1984)","https://letterboxd.com/film/repo-man/"
"The Hunt for Red October (1990)","https://letterboxd.com/film/the-hunt-for-red-october/"
"Thelma (2017)","https://letterboxd.com/film/thelma-2017/"
"Black Mirror: White Christmas (2014)","https://letterboxd.com/film/black-mirror-white-christmas/"
"Hero (2002)","https://letterboxd.com/film/hero-2002/"
"The Orphanage (2007)","https://letterboxd.com/film/the-orphanage/"
"101 Dalmatians (1996)","https://letterboxd.com/film/101-dalmatians/"
"Still Walking (2008)","https://letterboxd.com/film/still-walking/"
"To Live and Die in L.A. (1985)","https://letterboxd.com/film/to-live-and-die-in-la/"
"Birth (2004)","https://letterboxd.com/film/birth-2004/"
"The Mule (2018)","https://letterboxd.com/film/the-mule-2018/"
"Sanctuary (2022)","https://letterboxd.com/film/sanctuary-2022/"
"The Diary of a Teenage Girl (2015)","https://letterboxd.com/film/the-diary-of-a-teenage-girl/"
"Superman Returns (2006)","https://letterboxd.com/film/superman-returns/"
"Babyteeth (2019)","https://letterboxd.com/film/babyteeth/"
"The Hills Have Eyes (2006)","https://letterboxd.com/film/the-hills-have-eyes-2006/"
"Jules and Jim (1962)","https://letterboxd.com/film/jules-and-jim/"
"The Expendables (2010)","https://letterboxd.com/film/the-expendables/"
"Smiley Face (2007)","https://letterboxd.com/film/smiley-face/"
"Incoming (2024)","https://letterboxd.com/film/incoming-2024/"
"Noah (2014)","https://letterboxd.com/film/noah/"
"Charlie's Angels (2019)","https://letterboxd.com/film/charlies-angels-2019/"
"Infernal Affairs (2002)","https://letterboxd.com/film/infernal-affairs/"
"First Daughter (2004)","https://letterboxd.com/film/first-daughter/"
"Doubt (2008)","https://letterboxd.com/film/doubt/"
"Serial Mom (1994)","https://letterboxd.com/film/serial-mom/"
"Honey, I Shrunk the Kids (1989)","https://letterboxd.com/film/honey-i-shrunk-the-kids/"
"Being There (1979)","https://letterboxd.com/film/being-there/"
"What's Your Number? (2011)","https://letterboxd.com/film/whats-your-number/"
"Nebraska (2013)","https://letterboxd.com/film/nebraska/"
"Black Mirror: Eulogy (2025)","https://letterboxd.com/film/black-mirror-eulogy/"
"Walk Hard: The Dewey Cox Story (2007)","https://letterboxd.com/film/walk-hard-the-dewey-cox-story/"
"Spy Kids 2: The Island of Lost Dreams (2002)","https://letterboxd.com/film/spy-kids-2-the-island-of-lost-dreams/"
"Leap Year (2010)","https://letterboxd.com/film/leap-year/"
"Breaking the Waves (1996)","https://letterboxd.com/film/breaking-the-waves/"
"The BFG (2016)","https://letterboxd.com/film/the-bfg-2016/"
"Foe (2023)","https://letterboxd.com/film/foe-2023/"
"Somewhere (2010)","https://letterboxd.com/film/somewhere/"
"Bad Teacher (2011)","https://letterboxd.com/film/bad-teacher/"
"Four Lions (2010)","https://letterboxd.com/film/four-lions/"
"Layer Cake (2004)","https://letterboxd.com/film/layer-cake/"
"A Room with a View (1986)","https://letterboxd.com/film/a-room-with-a-view/"
"The Man Who Shot Liberty Valance (1962)","https://letterboxd.com/film/the-man-who-shot-liberty-valance/"
"Love Hard (2021)","https://letterboxd.com/film/love-hard/"
"365 Days (2020)","https://letterboxd.com/film/365-days-2020/"
"Mermaids (1990)","https://letterboxd.com/film/mermaids/"
"Guns Akimbo (2019)","https://letterboxd.com/film/guns-akimbo/"
"Phenomena (1985)","https://letterboxd.com/film/phenomena/"
"Near Dark (1987)","https://letterboxd.com/film/near-dark/"
"An Elephant Sitting Still (2018)","https://letterboxd.com/film/an-elephant-sitting-still/"
"Jane Eyre (2011)","https://letterboxd.com/film/jane-eyre-2011/"
"Happy as Lazzaro (2018)","https://letterboxd.com/film/happy-as-lazzaro/"
"Legends of the Fall (1994)","https://letterboxd.com/film/legends-of-the-fall/"
"Beginners (2010)","https://letterboxd.com/film/beginners/"
"A Man Escaped (1956)","https://letterboxd.com/film/a-man-escaped/"
"The Treasure of the Sierra Madre (1948)","https://letterboxd.com/film/the-treasure-of-the-sierra-madre/"
"What a Girl Wants (2003)","https://letterboxd.com/film/what-a-girl-wants/"
"The Goldfinch (2019)","https://letterboxd.com/film/the-goldfinch/"
"On the Rocks (2020)","https://letterboxd.com/film/on-the-rocks-2020/"
"The Kissing Booth 3 (2021)","https://letterboxd.com/film/the-kissing-booth-3/"
"Salt (2010)","https://letterboxd.com/film/salt-2010/"
"Why Him? (2016)","https://letterboxd.com/film/why-him/"
"The Devil's Backbone (2001)","https://letterboxd.com/film/the-devils-backbone/"
"Mothers' Instinct (2024)","https://letterboxd.com/film/mothers-instinct-2024/"
"The Panic in Needle Park (1971)","https://letterboxd.com/film/the-panic-in-needle-park/"
"Waking Life (2001)","https://letterboxd.com/film/waking-life/"
"No Half Measures: Creating the Final Season of Breaking Bad (2013)","https://letterboxd.com/film/no-half-measures-creating-the-final-season-of-breaking-bad/"
"Sicario: Day of the Soldado (2018)","https://letterboxd.com/film/sicario-day-of-the-soldado/"
"Back in Action (2025)","https://letterboxd.com/film/back-in-action-2025/"
"Delicatessen (1991)","https://letterboxd.com/film/delicatessen/"
"Moxie (2021)","https://letterboxd.com/film/moxie-2021/"
"The Last Unicorn (1982)","https://letterboxd.com/film/the-last-unicorn/"
"You People (2023)","https://letterboxd.com/film/you-people-2023/"
"Dumbo (2019)","https://letterboxd.com/film/dumbo-2019/"
"Ouija: Origin of Evil (2016)","https://letterboxd.com/film/ouija-origin-of-evil/"
"Mystery Train (1989)","https://letterboxd.com/film/mystery-train/"
"Turtles All the Way Down (2024)","https://letterboxd.com/film/turtles-all-the-way-down/"
"Disenchanted (2022)","https://letterboxd.com/film/disenchanted/"
"The Lost City of Z (2016)","https://letterboxd.com/film/the-lost-city-of-z/"
"Threads (1984)","https://letterboxd.com/film/threads/"
"Crank (2006)","https://letterboxd.com/film/crank/"
"The Chorus (2004)","https://letterboxd.com/film/the-chorus/"
"Sweet Home Alabama (2002)","https://letterboxd.com/film/sweet-home-alabama/"
"Boy (2010)","https://letterboxd.com/film/boy-2010/"
"Down by Law (1986)","https://letterboxd.com/film/down-by-law/"
"The Invitation (2022)","https://letterboxd.com/film/the-invitation-2022-1/"
"Certified Copy (2010)","https://letterboxd.com/film/certified-copy/"
"Fifty Shades Freed (2018)","https://letterboxd.com/film/fifty-shades-freed/"
"Possum (2018)","https://letterboxd.com/film/possum/"
"Mirror Mirror (2012)","https://letterboxd.com/film/mirror-mirror-2012/"
"Assassination Nation (2018)","https://letterboxd.com/film/assassination-nation/"
"I Am Cuba (1964)","https://letterboxd.com/film/i-am-cuba/"
"Demolition Man (1993)","https://letterboxd.com/film/demolition-man/"
"Frankenhooker (1990)","https://letterboxd.com/film/frankenhooker/"
"Hot Frosty (2024)","https://letterboxd.com/film/hot-frosty/"
"Laura (1944)","https://letterboxd.com/film/laura/"
"Snowden (2016)","https://letterboxd.com/film/snowden/"
"Prince of Persia: The Sands of Time (2010)","https://letterboxd.com/film/prince-of-persia-the-sands-of-time/"
"The School for Good and Evil (2022)","https://letterboxd.com/film/the-school-for-good-and-evil/"
"Halloween 4: The Return of Michael Myers (1988)","https://letterboxd.com/film/halloween-4-the-return-of-michael-myers/"
"The Final Girls (2015)","https://letterboxd.com/film/the-final-girls/"
"What Women Want (2000)","https://letterboxd.com/film/what-women-want/"
"The Cranes Are Flying (1957)","https://letterboxd.com/film/the-cranes-are-flying/"
"Charlie's Angels: Full Throttle (2003)","https://letterboxd.com/film/charlies-angels-full-throttle/"
"Father of the Bride (1991)","https://letterboxd.com/film/father-of-the-bride-1991/"
"Isn't It Romantic (2019)","https://letterboxd.com/film/isnt-it-romantic-2019/"
"Sierra Burgess Is a Loser (2018)","https://letterboxd.com/film/sierra-burgess-is-a-loser/"
"The Outfit (2022)","https://letterboxd.com/film/the-outfit-2022/"
"Goodbye, Dragon Inn (2003)","https://letterboxd.com/film/goodbye-dragon-inn/"
"Trainwreck (2015)","https://letterboxd.com/film/trainwreck/"
"Havoc (2025)","https://letterboxd.com/film/havoc-2025/"
"Boy Erased (2018)","https://letterboxd.com/film/boy-erased/"
"The Cremator (1969)","https://letterboxd.com/film/the-cremator/"
"Broadcast News (1987)","https://letterboxd.com/film/broadcast-news/"
"Secrets & Lies (1996)","https://letterboxd.com/film/secrets-lies/"
"The Swimming Pool (1969)","https://letterboxd.com/film/the-swimming-pool/"
"A Dog's Purpose (2017)","https://letterboxd.com/film/a-dogs-purpose/"
"The Hustle (2019)","https://letterboxd.com/film/the-hustle-2019/"
"Gosford Park (2001)","https://letterboxd.com/film/gosford-park/"
"Redline (2009)","https://letterboxd.com/film/redline/"
"Colossal (2016)","https://letterboxd.com/film/colossal-2016/"
"Bright (2017)","https://letterboxd.com/film/bright/"
"The Medium (2021)","https://letterboxd.com/film/the-medium-2021/"
"The Game Plan (2007)","https://letterboxd.com/film/the-game-plan/"
"Insidious: The Last Key (2018)","https://letterboxd.com/film/insidious-the-last-key/"
"Control (2007)","https://letterboxd.com/film/control-2007/"
"The Patriot (2000)","https://letterboxd.com/film/the-patriot-2000/"
"Piece By Piece (2024)","https://letterboxd.com/film/piece-by-piece-2024/"
"Anima (2019)","https://letterboxd.com/film/anima-2019/"
"Oh, Hi! (2025)","https://letterboxd.com/film/oh-hi/"
"Jupiter Ascending (2015)","https://letterboxd.com/film/jupiter-ascending/"
"The Beatles: Get Back (2021)","https://letterboxd.com/film/the-beatles-get-back/"
"The Tenant (1976)","https://letterboxd.com/film/the-tenant/"
"Mary Queen of Scots (2018)","https://letterboxd.com/film/mary-queen-of-scots-2018/"
"Dude, Where's My Car? (2000)","https://letterboxd.com/film/dude-wheres-my-car/"
"Joint Security Area (2000)","https://letterboxd.com/film/joint-security-area/"
"Life As We Know It (2010)","https://letterboxd.com/film/life-as-we-know-it/"
"A Good Person (2023)","https://letterboxd.com/film/a-good-person-2023/"
"The Double (2013)","https://letterboxd.com/film/the-double-2013/"
"Drugstore Cowboy (1989)","https://letterboxd.com/film/drugstore-cowboy/"
"Veronica (2017)","https://letterboxd.com/film/veronica-2017-1/"
"Pickpocket (1959)","https://letterboxd.com/film/pickpocket/"
"Along Came Polly (2004)","https://letterboxd.com/film/along-came-polly/"
"Causeway (2022)","https://letterboxd.com/film/causeway/"
"Elevator to the Gallows (1958)","https://letterboxd.com/film/elevator-to-the-gallows/"
"Wall Street (1987)","https://letterboxd.com/film/wall-street/"
"Queen & Slim (2019)","https://letterboxd.com/film/queen-slim/"
"The Trial (1962)","https://letterboxd.com/film/the-trial/"
"Sex and the City 2 (2010)","https://letterboxd.com/film/sex-and-the-city-2/"
"Patch Adams (1998)","https://letterboxd.com/film/patch-adams/"
"Me, Myself & Irene (2000)","https://letterboxd.com/film/me-myself-irene/"
"Seed of Chucky (2004)","https://letterboxd.com/film/seed-of-chucky/"
"Cool Runnings (1993)","https://letterboxd.com/film/cool-runnings/"
"Frankenstein (2025)","https://letterboxd.com/film/frankenstein-2025/"
"The Golden Compass (2007)","https://letterboxd.com/film/the-golden-compass/"
"High Noon (1952)","https://letterboxd.com/film/high-noon/"
"Knight and Day (2010)","https://letterboxd.com/film/knight-and-day/"
"Salem's Lot (2024)","https://letterboxd.com/film/salems-lot-2024/"
"The Sadness (2021)","https://letterboxd.com/film/the-sadness-2021/"
"Rocky V (1990)","https://letterboxd.com/film/rocky-v/"
"Shōgun (2024)","https://letterboxd.com/film/shogun-2024/"
"Wrong Turn (2003)","https://letterboxd.com/film/wrong-turn/"
"Blue Ruin (2013)","https://letterboxd.com/film/blue-ruin/"
"The Cloverfield Paradox (2018)","https://letterboxd.com/film/the-cloverfield-paradox/"
"Dope (2015)","https://letterboxd.com/film/dope-2015/"
"Farewell My Concubine (1993)","https://letterboxd.com/film/farewell-my-concubine/"
"The Invisible Man (1933)","https://letterboxd.com/film/the-invisible-man/"
"Next Goal Wins (2023)","https://letterboxd.com/film/next-goal-wins-2023/"
"NYAD (2023)","https://letterboxd.com/film/nyad/"
"Yes, God, Yes (2019)","https://letterboxd.com/film/yes-god-yes-2019/"
"The Angry Birds Movie (2016)","https://letterboxd.com/film/the-angry-birds-movie/"
"Inferno (1980)","https://letterboxd.com/film/inferno-1980/"
"Irma Vep (1996)","https://letterboxd.com/film/irma-vep/"
"Cannibal Holocaust (1980)","https://letterboxd.com/film/cannibal-holocaust/"
"Talk to Her (2002)","https://letterboxd.com/film/talk-to-her/"
"Goosebumps (2015)","https://letterboxd.com/film/goosebumps/"
"Batman: Under the Red Hood (2010)","https://letterboxd.com/film/batman-under-the-red-hood/"
"The Hating Game (2021)","https://letterboxd.com/film/the-hating-game/"
"The Descendants (2011)","https://letterboxd.com/film/the-descendants/"
"Ritual (2000)","https://letterboxd.com/film/ritual-2000/"
"Descendants 2 (2017)","https://letterboxd.com/film/descendants-2/"
"Princess Protection Program (2009)","https://letterboxd.com/film/princess-protection-program/"
"Mr. Bean's Holiday (2007)","https://letterboxd.com/film/mr-beans-holiday/"
"Lady Snowblood (1973)","https://letterboxd.com/film/lady-snowblood/"
"Wildlife (2018)","https://letterboxd.com/film/wildlife-2018/"
